playerID,yearID,teamID,lgID,W,L,ERA,G,GS,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BFP,FIP,WHIP
hartdo01,2017,BAL,AL,2,0,3.71,51,0,0,0,0,43.2,48,19,18,5,13,0,29,4,1,1,190,4.49,1.397
leclejo01,2017,TEX,AL,2,3,3.94,47,0,0,0,2,45.2,23,21,20,4,40,1,60,3,0,5,200,4.49,1.38
sabatc.01,2017,NYY,AL,14,5,3.69,27,27,0,0,0,148.2,139,64,61,21,50,1,120,5,0,5,623,4.49,1.271
stumpda01,2017,DET,AL,0,1,3.82,55,0,0,0,0,37.2,37,16,16,5,15,1,33,2,1,2,160,4.49,1.381
workmbr01,2017,BOS,AL,1,1,3.18,33,0,0,0,0,39.2,37,17,14,7,11,2,37,1,0,1,162,4.49,1.21
cuetojo01,2017,SFG,NL,8,8,4.52,25,25,0,0,0,147.1,160,77,74,22,53,2,136,8,1,4,648,4.5,1.446
hernada01,2017,ARI,NL,2,1,4.82,26,0,0,0,1,18.2,19,10,10,4,1,0,15,0,0,2,74,4.5,1.071
milneho01,2017,PHI,NL,0,0,2.01,37,0,0,0,0,31.1,30,7,7,2,16,3,22,4,0,0,139,4.5,1.468
solissa01,2017,WSN,NL,1,0,5.88,30,0,0,0,1,26,22,17,17,4,13,0,28,0,0,3,112,4.5,1.346
boydma01,2017,DET,AL,6,11,5.27,26,25,1,1,0,135,157,84,79,18,53,3,110,3,0,2,605,4.51,1.556
anderbr04,2017,CHC,NL,2,2,8.18,6,6,0,0,0,22,34,22,20,2,12,0,16,0,0,1,111,4.52,2.091
diazju03,2017,TBR,AL,1,4,5.7,31,0,0,0,0,30,32,20,19,4,15,2,28,0,0,4,136,4.52,1.567
senzaan01,2017,COL,NL,10,5,4.68,36,20,0,0,0,134.2,128,72,70,18,47,1,102,4,2,1,564,4.52,1.3
cosarja01,2017,SDP,NL,0,2,4.88,7,6,0,0,0,24,26,15,13,0,19,0,15,2,1,1,114,4.53,1.875
okertst01,2017,SFG,NL,1,1,5.67,44,0,0,0,0,27,24,18,17,3,11,2,22,3,0,0,118,4.53,1.296
woodtr01,2017,KCR,AL,1,3,6.91,28,3,0,0,0,41.2,56,33,32,4,20,0,29,1,0,1,195,4.53,1.824
dullry01,2017,OAK,AL,2,2,5.14,49,0,0,0,0,42,37,30,24,7,16,1,45,3,0,6,177,4.54,1.262
ramirca01,2017,TOR,AL,0,0,2.7,12,0,0,0,0,16.2,6,5,5,3,3,0,14,1,0,0,58,4.54,0.54
junisja01,2017,KCR,AL,9,3,4.3,20,16,0,0,0,98.1,101,52,47,15,25,1,80,9,1,3,422,4.55,1.281
minayju01,2017,CHW,AL,3,2,4.53,40,0,0,0,9,43.2,38,22,22,7,20,0,51,4,1,2,184,4.55,1.328
santaed01,2017,PIT,NL,0,0,3.5,19,0,0,0,0,18,16,8,7,2,12,1,20,1,0,0,81,4.55,1.556
shrevch01,2017,NYY,AL,4,1,3.77,44,0,0,0,0,45.1,35,20,19,8,25,3,58,0,0,4,198,4.55,1.324
adamsau02,2017,WSN,NL,0,0,3.6,6,0,0,0,0,5,4,4,2,0,8,0,10,1,0,1,29,4.56,2.4
jennida01,2017,CHW,AL,3,1,3.45,48,0,0,0,0,44.1,35,20,17,6,19,4,38,1,0,0,185,4.56,1.218
lockeje01,2017,MIA,NL,0,5,8.16,7,7,0,0,0,32,42,30,29,4,15,3,26,0,0,3,152,4.56,1.781
skaggty01,2017,LAA,AL,2,6,4.55,16,16,0,0,0,85,90,46,43,13,28,0,76,6,2,5,365,4.56,1.388
buchtry01,2017,SDP,NL,3,3,3.05,42,0,0,0,1,38.1,28,15,13,7,18,0,47,1,1,0,161,4.57,1.2
freelky01,2017,COL,NL,11,11,4.1,33,28,0,0,0,156,169,78,71,17,63,4,107,8,2,1,688,4.57,1.487
marinjh01,2017,PIT,NL,0,1,3.18,24,0,0,0,0,34,34,12,12,4,12,1,26,4,0,4,148,4.57,1.353
barneda02,2017,TOR,AL,3,6,3.55,60,0,0,0,0,66,48,26,26,11,24,1,62,1,0,1,265,4.58,1.091
rosajo01,2017,ARI,NL,3,1,4.21,65,0,0,0,0,51.1,46,24,24,7,21,4,45,3,0,5,219,4.58,1.305
straida01,2017,MIA,NL,10,9,4.26,33,33,0,0,0,181.2,176,90,86,31,60,4,170,5,0,2,769,4.58,1.299
velazhe01,2017,BOS,AL,3,1,2.92,8,3,0,0,0,24.2,21,8,8,4,7,0,19,0,0,0,96,4.58,1.135
gonzami03,2017,CHW,AL,7,10,4.31,22,22,0,0,0,133.2,145,72,64,16,47,2,85,4,0,1,588,4.59,1.436
porceri01,2017,BOS,AL,11,17,4.65,33,33,2,0,0,203.1,236,125,105,38,48,1,181,6,0,5,885,4.6,1.397
reedad01,2017,BOS,AL,1,1,3.33,29,0,0,0,0,27,16,10,10,5,9,2,28,1,0,1,106,4.6,0.926
cashnan01,2017,TEX,AL,11,11,3.4,28,28,0,0,0,166.2,156,75,63,15,64,0,86,9,1,10,704,4.61,1.32
estrama01,2017,TOR,AL,10,9,4.98,33,33,0,0,0,186,186,104,103,31,71,0,176,2,0,1,806,4.61,1.382
valdece01,2017,TOR,AL,1,1,6.75,7,3,0,0,0,21.1,27,19,16,3,7,1,16,1,1,1,96,4.61,1.594
cappsca01,2017,SDP,NL,0,0,6.57,11,0,0,0,0,12.1,12,9,9,2,2,0,7,0,0,1,49,4.62,1.135
edginjo01,2017,NYM,NL,0,1,3.65,46,0,0,0,1,37,39,16,15,3,18,1,27,5,1,1,166,4.62,1.541
gregelu01,2017,HOU,AL,2,3,4.57,65,0,0,0,1,61,62,31,31,13,20,4,70,0,1,5,263,4.62,1.344
hamelco01,2017,TEX,AL,11,6,4.2,24,24,1,0,0,148,125,74,69,18,53,1,105,11,0,6,614,4.62,1.203
alvarda01,2017,TEX,AL,2,0,2.76,20,0,0,0,0,16.1,19,8,5,1,14,0,17,1,1,2,82,4.63,2.02
dunnmi01,2017,COL,NL,5,1,4.47,68,0,0,0,0,50.1,43,25,25,8,28,0,57,0,0,4,220,4.63,1.411
ogradch01,2017,MIA,NL,2,1,4.36,13,6,0,0,0,33,33,16,16,4,18,1,30,1,1,0,145,4.64,1.545
mejiaad01,2017,MIN,AL,4,7,4.5,21,21,0,0,0,98,110,52,49,13,44,4,85,5,2,2,443,4.65,1.571
perezma02,2017,TEX,AL,13,12,4.82,32,32,0,0,0,185,221,108,99,23,63,3,115,6,0,4,811,4.65,1.535
butleed01,2017,CHC,NL,4,3,3.95,13,11,0,0,0,54.2,50,24,24,4,28,2,30,2,0,3,237,4.66,1.427
lopezjo02,2017,MIL,NL,0,0,4.5,1,0,0,0,0,2,4,1,1,0,1,0,0,0,0,0,10,4.66,2.5
pinedmi01,2017,NYY,AL,8,4,4.39,17,17,0,0,0,96.1,103,55,47,20,21,0,92,2,1,5,410,4.66,1.287
anderty01,2017,COL,NL,6,6,4.81,17,15,0,0,0,86,88,48,46,16,26,0,81,2,2,6,362,4.67,1.326
torrejo02,2017,SDP,NL,7,4,4.21,62,0,0,0,1,68.1,63,34,32,13,16,0,63,4,3,2,284,4.67,1.156
vargaja01,2017,KCR,AL,18,11,4.16,32,32,1,1,0,179.2,181,84,83,27,58,2,134,5,1,6,756,4.67,1.33
peterdi01,2017,MIA,NL,1,2,5.17,6,6,0,0,0,31.1,32,18,18,3,19,1,27,2,0,3,139,4.69,1.628
rodonca01,2017,CHW,AL,2,5,4.15,12,12,0,0,0,69.1,64,35,32,12,31,0,76,3,0,4,297,4.69,1.37
finnebr01,2017,CIN,NL,1,1,4.15,4,4,0,0,0,13,9,6,6,1,13,0,16,0,0,1,59,4.7,1.692
uriasju01,2017,LAD,NL,0,2,5.4,5,5,0,0,0,23.1,23,15,14,1,14,1,11,1,1,1,102,4.7,1.586
watsoto01,2017,PIT,NL,5,3,3.66,47,0,0,0,10,46.2,57,20,19,7,14,4,35,3,0,0,209,4.7,1.521
hoovejj01,2017,ARI,NL,3,1,3.92,52,0,0,0,0,41.1,47,20,18,7,26,1,54,1,0,1,197,4.71,1.766
ramirer02,2017,SEA,AL,1,3,3.92,11,11,0,0,0,62,57,31,27,12,15,1,54,1,0,0,257,4.71,1.161
ramirjc01,2017,LAA,AL,11,10,4.15,27,24,0,0,0,147.1,149,72,68,21,49,1,105,6,1,5,620,4.71,1.344
dicker.01,2017,ATL,NL,10,10,4.26,31,31,0,0,0,190,193,99,90,26,67,3,136,10,2,13,815,4.72,1.368
wrighmi01,2017,BAL,AL,0,0,5.76,13,0,0,0,0,25,26,16,16,5,7,0,28,3,0,1,109,4.72,1.32
liriafr01,2017,TOR,AL,6,5,5.88,18,18,0,0,0,82.2,91,57,54,11,43,1,74,2,1,4,375,4.73,1.621
stewabr01,2017,LAD,NL,0,0,3.41,17,4,0,0,1,34.1,28,18,13,4,19,2,29,1,0,0,147,4.73,1.369
ryuhy01,2017,LAD,NL,5,9,3.77,25,24,0,0,1,126.2,128,58,53,22,45,3,116,4,1,4,541,4.74,1.366
diekmja01,2017,TEX,AL,0,0,2.53,11,0,0,0,1,10.2,4,3,3,1,10,1,13,0,0,0,45,4.75,1.313
lopezre01,2017,CHW,AL,3,3,4.72,8,8,0,0,0,47.2,49,29,25,7,14,0,30,1,0,3,207,4.75,1.322
moorema02,2017,SFG,NL,6,15,5.52,32,31,0,0,0,174.1,200,116,107,27,67,3,148,7,0,10,790,4.75,1.532
altavda01,2017,SEA,AL,1,1,4.24,41,0,0,0,0,46.2,43,27,22,9,20,1,52,1,0,9,203,4.79,1.35
buchhcl01,2017,PHI,NL,0,1,12.27,2,2,0,0,0,7.1,16,10,10,1,3,0,5,0,0,0,40,4.79,2.591
shackke01,2017,CIN,NL,0,0,4.7,26,0,0,0,0,30.2,30,16,16,6,13,0,38,3,0,1,135,4.79,1.402
hoffmje02,2017,COL,NL,6,5,5.89,23,16,0,0,0,99.1,106,66,65,15,40,1,82,4,0,2,440,4.8,1.47
cishest01,2017,SEA,AL,1,1,3.15,23,0,0,0,1,20,13,7,7,3,7,1,15,1,1,1,80,4.81,1
friedma01,2017,ATL,NL,1,1,3.81,9,4,0,0,0,26,30,15,11,3,12,1,22,4,0,0,121,4.81,1.615
mcgowdu01,2017,MIA,NL,8,2,4.75,63,0,0,0,0,77.2,77,42,41,13,27,5,64,2,0,5,330,4.81,1.339
lynnla01,2017,STL,NL,11,8,3.43,33,33,0,0,0,186.1,151,80,71,27,78,5,153,10,0,2,776,4.82,1.229
bridwpa01,2017,LAA,AL,10,3,3.64,21,20,0,0,0,121,115,52,49,19,30,0,73,4,0,4,492,4.84,1.198
campole01,2017,TOR,AL,0,0,2.63,13,0,0,0,0,13.2,11,6,4,2,8,0,15,1,0,1,60,4.84,1.39
gibsoky01,2017,MIN,AL,12,10,5.07,29,29,0,0,0,158,182,93,89,24,60,0,121,6,0,4,693,4.85,1.532
layneto01,2017,NYY,AL,0,0,7.62,19,0,0,0,0,13,16,12,11,1,8,0,9,1,0,0,63,4.85,1.846
briceau01,2017,CIN,NL,0,0,4.96,22,0,0,0,0,32.2,33,18,18,6,7,0,26,3,0,0,137,4.87,1.224
garcija02,2017,NYY,AL,0,3,4.82,8,8,0,0,0,37.1,41,25,20,6,20,1,37,0,0,3,170,4.87,1.634
grayso01,2017,NYY,AL,4,7,3.72,11,11,1,0,0,65.1,55,31,27,11,27,1,59,2,0,4,278,4.87,1.255
lawreca01,2017,SEA,AL,2,0,5.57,23,0,0,0,0,42,56,27,26,9,14,1,45,1,0,1,192,4.87,1.667
pivetni01,2017,PHI,NL,8,10,6.02,26,26,0,0,0,133,144,91,89,25,57,0,140,4,2,11,584,4.87,1.511
bettich01,2017,COL,NL,2,4,5.05,9,9,0,0,0,46.1,52,27,26,8,11,0,30,1,0,3,200,4.88,1.36
broxtjo01,2017,STL,NL,0,1,6.89,20,0,0,0,0,15.2,23,12,12,2,11,2,16,0,0,1,78,4.88,2.17
ramirjo02,2017,ATL,NL,2,3,3.19,68,0,0,0,0,62,45,26,22,9,29,1,56,5,0,1,258,4.88,1.194
storedr01,2017,CIN,NL,4,2,4.45,58,0,0,0,1,54.2,57,32,27,7,23,5,48,10,0,1,246,4.88,1.463
curtijo02,2017,MIN,AL,0,0,8.31,9,0,0,0,0,8.2,9,8,8,2,2,0,10,1,0,2,38,4.89,1.269
gsellro01,2017,NYM,NL,8,7,5.19,25,22,1,0,0,119.2,138,85,69,17,42,3,82,8,0,4,549,4.89,1.504
taylobe10,2017,BOS,AL,0,1,5.19,14,0,0,0,1,17.1,20,10,10,3,9,0,18,0,0,1,80,4.89,1.673
torreca01,2017,MIL,NL,4,4,4.21,67,0,0,0,1,72.2,78,37,34,10,33,1,56,3,0,4,322,4.89,1.528
brachsi01,2017,ARI,NL,0,0,5.66,21,0,0,0,0,20.2,18,14,13,5,7,0,25,0,0,1,87,4.9,1.21
johnsbr02,2017,BOS,AL,2,0,4.33,5,5,1,1,0,27,32,13,13,5,8,1,21,0,0,0,121,4.9,1.481
worleva01,2017,MIA,NL,2,6,6.91,24,12,0,0,1,71.2,99,56,55,9,30,5,50,6,0,1,333,4.9,1.8
baileho02,2017,CIN,NL,6,9,6.43,18,18,0,0,0,91,112,67,65,11,42,2,67,8,0,4,420,4.91,1.692
garzama01,2017,MIL,NL,6,9,4.94,24,22,0,0,0,114.2,121,72,63,17,45,4,79,1,0,4,504,4.91,1.448
guerrde01,2017,LAA,AL,2,2,4.68,19,0,0,0,0,25,20,13,13,4,12,0,22,0,0,2,105,4.92,1.28
morendi01,2017,TBR,AL,0,1,4.76,5,0,0,0,0,5.2,6,4,3,1,2,0,6,1,0,0,26,4.92,1.412
smokejo01,2017,NYM,NL,1,2,5.11,54,0,0,0,0,56.1,64,34,32,10,32,7,68,3,0,2,267,4.92,1.704
stephro01,2017,CIN,NL,5,6,4.68,25,11,0,0,1,84.2,81,52,44,12,53,3,86,2,2,5,383,4.92,1.583
andrima01,2017,TBR,AL,5,5,4.5,18,17,0,0,1,86,90,48,43,16,28,1,76,4,2,3,374,4.93,1.372
neverdo01,2017,PIT,NL,1,1,3.91,24,0,0,0,0,25.1,24,11,11,4,8,0,17,1,0,2,105,4.93,1.263
castrmi01,2017,BAL,AL,3,3,3.53,39,1,0,0,0,66.1,53,29,26,8,28,4,38,2,0,2,274,4.94,1.221
chatwty01,2017,COL,NL,8,15,4.69,33,25,1,1,1,147.2,136,79,77,20,77,2,120,4,2,12,631,4.94,1.442
crichst01,2017,BAL,AL,0,0,8.03,8,0,0,0,0,12.1,26,11,11,2,4,0,8,0,1,2,62,4.94,2.432
giolilu01,2017,CHW,AL,3,3,2.38,7,7,0,0,0,45.1,31,14,12,8,12,0,34,3,0,2,179,4.94,0.949
haleyju01,2017,MIN,AL,0,0,6,10,0,0,0,1,18,22,12,12,3,6,0,14,1,0,0,81,4.94,1.556
teherju01,2017,ATL,NL,11,13,4.49,32,32,0,0,0,188.1,186,103,94,31,72,3,151,7,0,6,812,4.95,1.37
livelbe01,2017,PHI,NL,4,7,4.26,15,15,1,0,0,88.2,90,45,42,13,24,1,52,8,1,1,372,4.97,1.286
tazawju01,2017,MIA,NL,3,5,5.69,55,0,0,0,0,55.1,55,35,35,8,22,4,38,2,0,2,238,4.97,1.392
delarru01,2017,ARI,NL,0,1,4.7,9,0,0,0,0,7.2,7,4,4,2,4,1,12,0,1,0,34,4.98,1.435
petrija01,2017,CHW,AL,1,1,7.01,27,0,0,0,0,25.2,39,21,20,6,6,0,26,1,0,3,122,4.99,1.753
rossjo01,2017,WSN,NL,5,3,5.01,13,13,0,0,0,73.2,88,44,41,16,20,2,68,1,0,2,323,4.99,1.466
clippty01,2017,NYY,AL,1,5,4.95,40,0,0,0,1,36.1,28,21,20,7,19,1,42,1,0,5,158,5,1.294
castrsi01,2017,OAK,AL,1,3,4.38,26,0,0,0,0,37,32,20,18,7,14,0,35,2,0,1,153,5.02,1.243
hernafe02,2017,SEA,AL,6,5,4.36,16,16,0,0,0,86.2,86,46,42,17,26,0,78,6,0,8,368,5.02,1.292
krolia01,2017,ATL,NL,2,2,5.33,51,0,0,0,0,49,50,34,29,8,21,0,44,4,0,2,214,5.02,1.449
breslcr01,2017,MIN,AL,1,1,5.23,30,0,0,0,0,31,38,19,18,4,12,2,18,2,0,1,143,5.03,1.613
wheelza01,2017,NYM,NL,3,7,5.21,17,17,0,0,0,86.1,97,53,50,15,40,1,81,3,0,1,386,5.03,1.587
feldmsc01,2017,CIN,NL,7,7,4.77,21,21,1,1,0,111.1,116,62,59,21,35,2,93,6,0,3,472,5.04,1.356
farmebu01,2017,DET,AL,5,5,6.75,11,11,0,0,0,48,55,38,36,9,20,0,49,4,0,1,219,5.05,1.563
matzst01,2017,NYM,NL,2,7,6.08,13,13,0,0,0,66.2,83,46,45,12,19,2,48,3,0,1,298,5.05,1.53
skogler01,2017,KCR,AL,1,2,9.5,7,5,0,0,0,18,30,20,19,2,12,0,14,0,0,0,93,5.05,2.333
cainma01,2017,SFG,NL,3,11,5.43,27,23,0,0,0,124.1,157,85,75,18,49,6,75,2,0,3,568,5.06,1.657
simslu01,2017,ATL,NL,3,6,5.62,14,10,0,0,0,57.2,64,37,36,9,23,2,44,4,0,0,255,5.07,1.509
kendrky01,2017,BOS,AL,0,2,12.96,2,2,0,0,0,8.1,18,12,12,1,3,0,3,0,0,0,45,5.08,2.52
quallch01,2017,COL,NL,1,1,5.4,19,0,0,0,0,16.2,17,11,10,3,5,0,11,0,0,0,72,5.08,1.32
santolu01,2017,TOR,AL,0,1,2.7,10,0,0,0,1,16.2,15,5,5,4,4,0,16,0,0,1,68,5.08,1.14
chaveje01,2017,LAA,AL,7,11,5.35,38,21,0,0,0,138,148,83,82,28,45,2,119,2,0,1,586,5.09,1.399
clippty01,2017,HOU,AL,0,2,6.43,16,0,0,0,2,14,11,10,10,3,7,0,18,1,0,3,62,5.09,1.286
colonba01,2017,ATL,NL,2,8,8.14,13,13,0,0,0,63,92,66,57,11,20,0,42,1,0,1,299,5.09,1.778
farrelu01,2017,CIN,NL,0,0,2.61,9,0,0,0,0,10.1,5,3,3,1,7,0,7,0,0,0,43,5.09,1.161
matonph01,2017,SDP,NL,3,2,4.19,46,0,0,0,1,43,41,23,20,10,14,0,46,1,0,0,180,5.09,1.279
bassan01,2017,TEX,AL,0,0,14.29,2,0,0,0,0,5.2,14,9,9,1,0,0,1,0,0,1,31,5.1,2.471
nolasri01,2017,LAA,AL,6,15,4.92,33,33,1,1,0,181,205,102,99,35,58,3,143,3,0,4,787,5.1,1.453
morinmi01,2017,LAA,AL,0,0,6.91,10,0,0,0,0,14.1,21,11,11,3,2,1,10,1,0,0,65,5.11,1.605
pillty01,2017,NYM,NL,0,3,5.32,7,3,0,0,0,22,22,16,13,3,10,2,16,2,0,0,99,5.11,1.455
jennida01,2017,TBR,AL,0,0,3.44,29,0,0,0,0,18.1,18,7,7,2,12,3,13,0,0,3,82,5.12,1.636
paulida01,2017,HOU,AL,2,0,6.52,6,6,0,0,0,29,36,21,21,8,7,0,34,0,0,5,128,5.12,1.483
robleha01,2017,NYM,NL,7,5,4.92,46,0,0,0,0,56.2,47,31,31,10,29,2,60,5,0,2,247,5.13,1.341
shoemma01,2017,LAA,AL,6,3,4.52,14,14,0,0,0,77.2,73,41,39,15,28,0,69,4,1,2,326,5.13,1.3
leitema02,2017,PHI,NL,3,6,4.96,27,11,0,0,0,90.2,90,59,50,18,31,2,84,7,0,3,395,5.14,1.335
huch02,2017,TBR,AL,1,1,2.7,6,0,0,0,0,10,5,4,3,2,4,0,9,0,0,0,40,5.16,0.9
ottavad01,2017,COL,NL,2,3,5.06,63,0,0,0,0,53.1,48,30,30,8,39,2,63,4,0,8,243,5.16,1.631
wojcias01,2017,CIN,NL,4,3,6.5,25,8,0,0,0,62.1,71,48,45,14,19,1,64,5,0,1,279,5.18,1.444
zimmejo02,2017,DET,AL,8,13,6.08,29,29,0,0,0,160,204,111,108,29,44,2,103,7,0,3,713,5.18,1.55
boshebu01,2017,MIN,AL,1,0,4.89,38,0,0,0,0,35,37,20,19,7,10,1,28,2,0,2,153,5.19,1.343
coleaj01,2017,WSN,NL,3,5,3.81,11,8,0,0,0,52,51,23,22,8,27,0,44,3,1,2,229,5.2,1.5
marinjh01,2017,MIL,NL,0,2,5.4,15,0,0,0,0,16.2,23,12,10,2,11,2,14,1,0,2,81,5.2,2.04
urenajo01,2017,MIA,NL,14,7,3.82,34,28,0,0,0,169.2,152,77,72,26,64,4,113,14,1,5,724,5.2,1.273
wislema01,2017,ATL,NL,0,1,8.35,20,1,0,0,0,32.1,43,31,30,5,13,0,22,2,0,0,153,5.2,1.732
harrelu01,2017,TOR,AL,0,0,7.11,4,0,0,0,0,6.1,10,5,5,1,4,0,6,0,0,1,33,5.21,2.211
osichjo01,2017,SFG,NL,3,2,6.23,54,0,0,0,0,43.1,48,32,30,7,27,1,43,1,0,5,201,5.21,1.731
sippto01,2017,HOU,AL,0,1,5.79,46,0,0,0,0,37.1,36,25,24,8,16,2,39,1,0,1,165,5.22,1.393
asheral01,2017,BAL,AL,2,5,5.25,24,6,0,0,0,60,61,36,35,10,23,2,47,7,0,4,265,5.26,1.4
leonar02,2017,DET,AL,0,0,12.15,6,0,0,0,0,6.2,7,9,9,0,6,1,2,0,0,0,31,5.26,1.95
flaheja01,2017,STL,NL,0,2,6.33,6,5,0,0,0,21.1,23,15,15,4,10,1,20,1,0,0,94,5.27,1.547
mileywa01,2017,BAL,AL,8,15,5.61,32,32,0,0,0,157.1,179,104,98,25,93,1,142,4,0,1,728,5.27,1.729
blantjo01,2017,WSN,NL,2,4,5.68,51,0,0,0,0,44.1,53,29,28,10,13,2,39,1,0,1,195,5.28,1.489
dukeza01,2017,STL,NL,1,1,3.93,27,0,0,0,0,18.1,13,8,8,3,6,2,12,2,0,2,74,5.29,1.036
lackejo01,2017,CHC,NL,12,12,4.59,31,30,0,0,0,170.2,165,93,87,36,53,3,149,12,2,11,731,5.3,1.277
colonba01,2017,MIN,AL,5,6,5.18,15,15,1,0,0,80,100,46,46,17,15,0,47,0,1,0,349,5.31,1.438
maurebr01,2017,KCR,AL,2,2,8.1,26,0,0,0,2,20,34,18,18,4,11,1,21,0,0,0,105,5.31,2.25
zastrro01,2017,CHC,NL,0,0,8.31,4,0,0,0,0,13,19,13,12,2,7,0,11,1,0,0,62,5.31,2
labouja01,2017,DET,AL,0,0,4.5,6,0,0,0,0,6,4,3,3,0,7,1,4,0,0,5,28,5.32,1.833
scottro02,2017,BOS,AL,2,1,3.79,57,0,0,0,0,35.2,22,16,15,7,13,1,31,3,0,3,141,5.32,0.981
wilheto01,2017,ARI,NL,1,1,4.44,27,0,0,0,0,26.1,25,13,13,4,12,0,17,1,0,7,113,5.32,1.405
sanchan01,2017,DET,AL,3,7,6.41,28,17,0,0,0,105.1,139,81,75,26,29,1,104,4,1,5,482,5.33,1.595
peralwi01,2017,MIL,NL,5,4,7.85,19,8,0,0,0,57.1,73,51,50,10,32,2,52,1,0,5,269,5.34,1.831
grimmju01,2017,CHC,NL,1,2,5.53,50,0,0,0,1,55.1,47,34,34,12,27,0,59,1,1,4,232,5.36,1.337
hardybl01,2017,DET,AL,1,0,5.94,35,0,0,0,0,33.1,46,24,22,7,13,1,28,0,0,1,156,5.38,1.77
lylesjo01,2017,SDP,NL,1,3,9.39,5,5,0,0,0,23,35,24,24,5,10,0,22,0,0,2,113,5.38,1.957
machije01,2017,SEA,AL,1,0,1.17,5,0,0,0,0,7.2,7,2,1,1,4,0,4,0,0,0,31,5.38,1.435
saupowa01,2017,DET,AL,3,2,4.88,45,0,0,0,0,62.2,64,36,34,9,31,5,44,6,0,4,280,5.39,1.516
aybarer01,2017,SDP,NL,0,0,0,2,0,0,0,0,1.1,0,0,0,0,1,0,0,0,0,0,4,5.41,0.75
socolmi01,2017,STL,NL,0,1,8.68,15,0,0,0,1,18.2,27,20,18,4,4,0,14,2,0,0,87,5.41,1.661
baumabu01,2017,SDP,NL,2,1,2.55,23,0,0,0,0,17.2,11,5,5,4,7,2,21,3,0,0,72,5.42,1.019
fiersmi01,2017,HOU,AL,8,10,5.22,29,28,0,0,0,153.1,157,95,89,32,62,0,146,13,1,11,671,5.43,1.428
hugheph01,2017,MIN,AL,4,3,5.87,14,9,0,0,0,53.2,72,38,35,12,13,2,38,1,0,0,244,5.43,1.584
odorija01,2017,TBR,AL,10,8,4.14,28,28,0,0,0,143.1,117,80,66,30,61,1,127,2,0,1,604,5.43,1.242
motteja01,2017,ATL,NL,1,0,3.54,46,0,0,0,0,40.2,28,16,16,6,20,1,27,3,0,1,166,5.44,1.18
strahma01,2017,KCR,AL,2,5,5.45,24,3,0,0,0,34.2,30,22,21,6,22,2,37,3,0,3,154,5.44,1.5
overtdi01,2017,SEA,AL,0,0,6.38,9,1,0,0,0,18.1,21,15,13,4,2,1,8,0,0,3,79,5.45,1.255
barbajo01,2017,PIT,NL,0,1,4.08,24,0,0,0,0,28.2,25,13,13,4,18,0,23,2,0,1,130,5.46,1.5
bellch02,2017,DET,AL,0,3,6.93,28,4,0,0,0,62.1,81,49,48,12,31,3,57,3,0,1,293,5.47,1.797
armstsh01,2017,CLE,AL,1,0,4.38,21,0,0,0,0,24.2,23,12,12,5,10,0,20,1,0,1,108,5.51,1.338
hellije01,2017,PHI,NL,6,5,4.73,20,20,0,0,0,112.1,111,62,59,22,30,2,65,6,1,3,472,5.51,1.255
wilsoty01,2017,BAL,AL,2,2,7.04,9,1,0,0,0,15.1,22,14,12,3,4,1,9,1,1,1,70,5.51,1.696
velasvi01,2017,PHI,NL,2,7,5.13,15,15,0,0,0,72,74,44,41,15,34,1,68,3,1,2,315,5.52,1.5
gallayo01,2017,SEA,AL,5,10,5.72,28,22,0,0,1,130.2,138,84,83,24,60,3,94,2,0,7,578,5.53,1.515
florody01,2017,CHC,NL,0,0,6.52,3,0,0,0,0,9.2,15,7,7,2,2,0,6,1,0,0,45,5.54,1.759
jimenub01,2017,BAL,AL,6,11,6.81,31,25,0,0,0,142.2,169,109,108,33,58,0,139,5,0,3,648,5.54,1.591
nicolju01,2017,MIA,NL,2,3,5.06,20,8,0,0,0,48,66,33,27,8,20,5,26,1,0,0,229,5.55,1.792
bradymi01,2017,OAK,AL,0,0,5.68,16,0,0,0,0,31.2,33,22,20,7,6,2,24,5,0,1,136,5.56,1.232
gosseda01,2017,OAK,AL,4,11,6.11,18,18,0,0,0,91.1,116,67,62,21,31,0,72,0,0,10,414,5.59,1.609
ramirne01,2017,NYM,NL,0,1,6.43,20,0,0,0,0,21,20,15,15,4,17,0,26,0,0,1,100,5.59,1.762
buchaja01,2017,CIN,NL,0,0,8.16,5,0,0,0,0,14.1,24,13,13,1,7,2,4,3,0,0,77,5.6,2.163
goedder01,2017,NYM,NL,0,1,5.28,33,0,0,0,0,29,28,17,17,8,11,0,33,0,0,2,122,5.61,1.345
kenneia01,2017,KCR,AL,5,13,5.38,30,30,0,0,0,154,143,99,92,34,61,2,131,5,1,4,655,5.61,1.325
conlead01,2017,MIA,NL,8,8,6.14,22,20,0,0,0,102.2,114,74,70,19,42,4,72,8,0,5,463,5.62,1.519
rodriri04,2017,TEX,AL,0,1,6.23,16,0,0,0,1,13,17,9,9,3,4,0,11,1,0,0,60,5.62,1.615
smithca03,2017,NYY,AL,0,1,7.71,9,2,0,0,0,18.2,21,16,16,4,10,1,18,0,0,1,86,5.62,1.661
milonto01,2017,MIL,NL,1,0,6.43,6,3,0,0,1,21,29,15,15,6,2,0,16,0,0,0,93,5.63,1.476
belivje01,2017,TOR,AL,1,1,7.47,19,0,0,0,0,15.2,17,14,13,4,6,1,17,1,0,0,70,5.65,1.468
